date,symbol,marketcapname,sector
24-07-2024,APEX,Smallcap,Miscellaneous
24-07-2024,MVGJL,Smallcap,Miscellaneous
24-07-2024,KHADIM,Smallcap,FMCG
24-07-2024,CHEMBOND,Smallcap,Industrials
24-07-2024,RML,Smallcap,Auto
24-07-2024,AGRITECH,Smallcap,Miscellaneous
24-07-2024,EPIGRAL,Midcap,Industrials
24-07-2024,THYROCARE,Smallcap,Pharmaceuticals
25-07-2024,RSWM,Smallcap,Textiles
25-07-2024,AMNPLST,Smallcap,Industrials
25-07-2024,KHAICHEM,Smallcap,Industrials
25-07-2024,INTLCONV,Smallcap,FMCG
25-07-2024,STCINDIA,Smallcap,Services
25-07-2024,WORTH,Smallcap,Services
25-07-2024,CONFIPET,Smallcap,Miscellaneous
25-07-2024,KOTHARIPRO,Smallcap,Services
25-07-2024,JYOTHYLAB,Midcap,FMCG
25-07-2024,MHRIL,Midcap,Services
26-07-2024,BANCOINDIA,Midcap,Auto
26-07-2024,LAMBODHARA,Smallcap,Textiles
26-07-2024,NDLVENTURE,Smallcap,Media
26-07-2024,CREST,Smallcap,Finance
26-07-2024,MUNJALAU,Smallcap,Auto
26-07-2024,RHL,Smallcap,Services
26-07-2024,GHCLTEXTIL,Smallcap,Textiles
26-07-2024,BODALCHEM,Smallcap,Industrials
26-07-2024,AARVI,Smallcap,Miscellaneous
26-07-2024,GICRE,Largecap,Services
26-07-2024,NIACL,Largecap,Services
26-07-2024,CSLFINANCE,Smallcap,Finance
26-07-2024,KOTHARIPRO,Smallcap,Services
26-07-2024,ATAM,Smallcap,Industrials
26-07-2024,20MICRONS,Smallcap,Industrials
26-07-2024,DHUNINV,Smallcap,Finance
26-07-2024,HOMEFIRST,Midcap,Finance
29-07-2024,ESTER,Smallcap,Services
29-07-2024,NDLVENTURE,Smallcap,Media
29-07-2024,TTL,Smallcap,Textiles
29-07-2024,JAYBARMARU,Smallcap,Auto
29-07-2024,RHL,Smallcap,Services
29-07-2024,VHLTD,Smallcap,Services
29-07-2024,APOLSINHOT,Smallcap,Services
29-07-2024,MBAPL,Smallcap,Industrials
29-07-2024,TOTAL,Smallcap,Services
29-07-2024,AARON,Smallcap,FMCG
29-07-2024,AARTECH,Smallcap,FMCG
29-07-2024,FDC,Midcap,Pharmaceuticals
29-07-2024,RUPA,Smallcap,FMCG
29-07-2024,UFO,Smallcap,Media
30-07-2024,FORCEMOT,Midcap,Auto
30-07-2024,KANSAINER,Midcap,Industrials
30-07-2024,PCBL,Midcap,Industrials
30-07-2024,GOACARBON,Smallcap,Oils
30-07-2024,JINDRILL,Smallcap,Oils
30-07-2024,TCPLPACK,Smallcap,Services
30-07-2024,FINEORG,Midcap,Industrials
30-07-2024,RITCO,Smallcap,Services
30-07-2024,GREENPANEL,Smallcap,Plywood Boards/Laminates
30-07-2024,JINDALPHOT,Smallcap,Finance
30-07-2024,AUTOIND,Smallcap,Auto
30-07-2024,ASAHISONG,Smallcap,Industrials
30-07-2024,SKIPPER,Midcap,Industrials
30-07-2024,NYKAA,Largecap,I.T
31-07-2024,IITL,Smallcap,Finance
31-07-2024,ORBTEXP,Smallcap,Textiles
31-07-2024,LOYALTEX,Smallcap,Textiles
31-07-2024,CCL,Midcap,FMCG
31-07-2024,MUNJALSHOW,Smallcap,Auto
31-07-2024,MUNJALAU,Smallcap,Auto
31-07-2024,ADVANIHOTR,Smallcap,Services
31-07-2024,JMA,Smallcap,Auto
31-07-2024,DCAL,Smallcap,Pharmaceuticals
31-07-2024,GREENPLY,Smallcap,Plywood Boards/Laminates
31-07-2024,GPTHEALTH,Smallcap,Pharmaceuticals
31-07-2024,JGCHEM,Smallcap,Industrials
31-07-2024,SUVENPHAR,Largecap,Pharmaceuticals
31-07-2024,TORNTPOWER,Largecap,Miscellaneous
31-07-2024,AUTOIND,Smallcap,Auto
31-07-2024,VINEETLAB,Smallcap,Pharmaceuticals
01-08-2024,AKZOINDIA,Midcap,Industrials
01-08-2024,ORBTEXP,Smallcap,Textiles
01-08-2024,PRICOLLTD,Midcap,Auto
01-08-2024,SURYALAXMI,Smallcap,Textiles
01-08-2024,PLAZACABLE,Smallcap,Industrials
01-08-2024,JUBLPHARMA,Midcap,Pharmaceuticals
01-08-2024,SELAN,Smallcap,Oils
01-08-2024,PRITI,Smallcap,Miscellaneous
01-08-2024,CGCL,Midcap,Finance
01-08-2024,TVTODAY,Smallcap,Media
01-08-2024,DEEPINDS,Smallcap,Oils
01-08-2024,FSL,Largecap,I.T
02-08-2024,GHCL,Midcap,Industrials
02-08-2024,IITL,Smallcap,Finance
02-08-2024,RUBYMILLS,Smallcap,Textiles
02-08-2024,BIKAJI,Midcap,FMCG
02-08-2024,ELDEHSG,Smallcap,Realty
02-08-2024,NEULANDLAB,Midcap,Pharmaceuticals
02-08-2024,SELAN,Smallcap,Oils
02-08-2024,J&KBANK,Midcap,Bank
02-08-2024,EXPLEOSOL,Smallcap,I.T
02-08-2024,NAZARA,Midcap,Telecom
02-08-2024,SJS,Smallcap,FMCG
05-08-2024,CENTENKA,Smallcap,Textiles
05-08-2024,JOCIL,Smallcap,Industrials
05-08-2024,CERA,Midcap,Industrials
05-08-2024,POKARNA,Smallcap,Miscellaneous
05-08-2024,ARCHIDPLY,Smallcap,Plywood Boards/Laminates
05-08-2024,INDOTHAI,Smallcap,Services
05-08-2024,GOKULAGRO,Smallcap,FMCG
06-08-2024,CENTENKA,Smallcap,Textiles
06-08-2024,VTL,Midcap,Textiles
06-08-2024,BSL,Smallcap,Textiles
06-08-2024,SYMPHONY,Midcap,FMCG
06-08-2024,AVTNPL,Smallcap,FMCG
06-08-2024,KITEX,Smallcap,FMCG
06-08-2024,CHEVIOT,Smallcap,Textiles
06-08-2024,INDRAMEDCO,Smallcap,Pharmaceuticals
06-08-2024,GOKEX,Midcap,FMCG
06-08-2024,KPRMILL,Largecap,FMCG
06-08-2024,UEL,Midcap,FMCG
06-08-2024,SPAL,Smallcap,Textiles
06-08-2024,BLS,Midcap,I.T
07-08-2024,SAKSOFT,Smallcap,I.T
07-08-2024,UMAEXPORTS,Smallcap,Services
07-08-2024,SAFARI,Midcap,FMCG
07-08-2024,VENKEYS,Smallcap,Miscellaneous
07-08-2024,WIPL,Smallcap,Plywood Boards/Laminates
07-08-2024,UNITEDPOLY,Smallcap,Textiles
07-08-2024,GANDHAR,Smallcap,Industrials
07-08-2024,MUFTI,Smallcap,FMCG
07-08-2024,TOUCHWOOD,Smallcap,Media
07-08-2024,OMAXE,Smallcap,Realty
07-08-2024,SPAL,Smallcap,Textiles
08-08-2024,OAL,Smallcap,Industrials
08-08-2024,ITDCEM,Midcap,Realty
08-08-2024,GUJAPOLLO,Smallcap,FMCG
08-08-2024,MAHAPEXLTD,Smallcap,Finance
08-08-2024,ARTNIRMAN,Smallcap,Realty
08-08-2024,HONASA,Midcap,Services
08-08-2024,ARENTERP,Smallcap,Services
08-08-2024,TOUCHWOOD,Smallcap,Media
08-08-2024,RAMCOSYS,Smallcap,I.T
08-08-2024,GALLANTT,Midcap,Metals
08-08-2024,TRITURBINE,Largecap,FMCG
08-08-2024,TERASOFT,Smallcap,I.T
08-08-2024,AIIL,Largecap,Finance
09-08-2024,SPIC,Smallcap,Industrials
09-08-2024,JAYSREETEA,Smallcap,FMCG
09-08-2024,TIPSFILMS,Smallcap,Media
09-08-2024,GROBTEA,Smallcap,FMCG
09-08-2024,DTIL,Smallcap,FMCG
12-08-2024,VOLTAS,Largecap,FMCG
12-08-2024,SUBROS,Smallcap,Auto
12-08-2024,EIHAHOTELS,Smallcap,Services
12-08-2024,SMSLIFE,Smallcap,Pharmaceuticals
12-08-2024,UNIVASTU,Smallcap,Realty
12-08-2024,PANACEABIO,Smallcap,Pharmaceuticals
12-08-2024,STOVEKRAFT,Smallcap,FMCG
12-08-2024,HERANBA,Smallcap,Industrials
12-08-2024,SUPRIYA,Midcap,Pharmaceuticals
12-08-2024,DTIL,Smallcap,FMCG
13-08-2024,SALZERELEC,Smallcap,FMCG
13-08-2024,GOLDIAM,Midcap,Miscellaneous
13-08-2024,TEMBO,Smallcap,Services
13-08-2024,BHAGERIA,Smallcap,Industrials
13-08-2024,DSSL,Smallcap,I.T
13-08-2024,OLECTRA,Midcap,Auto
13-08-2024,RML,Smallcap,Auto
14-08-2024,EPL,Midcap,Services
14-08-2024,UNIDT,Smallcap,FMCG
14-08-2024,MARKSANS,Midcap,Pharmaceuticals
14-08-2024,UNIVASTU,Smallcap,Realty
14-08-2024,PPL,Smallcap,FMCG
14-08-2024,POKARNA,Smallcap,Miscellaneous
14-08-2024,SHK,Smallcap,Industrials
16-08-2024,KHAITANLTD,Smallcap,Services
16-08-2024,UFLEX,Smallcap,Services
16-08-2024,JINDALPOLY,Smallcap,Textiles
16-08-2024,CREST,Smallcap,Finance
16-08-2024,EMIL,Midcap,FMCG
16-08-2024,TOUCHWOOD,Smallcap,Media
16-08-2024,THEMISMED,Smallcap,Pharmaceuticals
16-08-2024,SIGNPOST,Smallcap,Miscellaneous
16-08-2024,SOFTTECH,Smallcap,I.T
16-08-2024,SUMIT,Smallcap,Realty
16-08-2024,SABTNL,Smallcap,Media
16-08-2024,SUPRAJIT,Midcap,Auto
16-08-2024,RHIM,Midcap,Industrials
16-08-2024,BARBEQUE,Smallcap,Quick Service Restaurant
16-08-2024,AGIIL,Smallcap,Realty
19-08-2024,GODFRYPHLP,Largecap,FMCG
19-08-2024,DYNAMATECH,Midcap,FMCG
19-08-2024,DCXINDIA,Smallcap,Aerospace & Defence
19-08-2024,MAHAPEXLTD,Smallcap,Finance
19-08-2024,CAPLIPOINT,Midcap,Pharmaceuticals
19-08-2024,ZODIAC,Smallcap,Realty
19-08-2024,GPTHEALTH,Smallcap,Pharmaceuticals
19-08-2024,STERTOOLS,Smallcap,Industrials
19-08-2024,EMAMIREAL,Smallcap,Realty
20-08-2024,IGPL,Smallcap,Industrials
20-08-2024,WEIZMANIND,Smallcap,Textiles
20-08-2024,KINGFA,Smallcap,FMCG
20-08-2024,IOLCP,Smallcap,Pharmaceuticals
20-08-2024,SGIL,Smallcap,Industrials
20-08-2024,VAIBHAVGBL,Smallcap,Miscellaneous
20-08-2024,ANGELONE,Largecap,Services
21-08-2024,ABREL,Largecap,Industrials
21-08-2024,LYKALABS,Smallcap,Pharmaceuticals
21-08-2024,NELCO,Smallcap,Telecom
21-08-2024,RANEHOLDIN,Smallcap,Finance
21-08-2024,INDIANCARD,Smallcap,Textiles
21-08-2024,CAPTRUST,Smallcap,Finance
21-08-2024,SANGAMIND,Smallcap,Textiles
21-08-2024,TASTYBITE,Smallcap,FMCG
21-08-2024,GUJAPOLLO,Smallcap,FMCG
21-08-2024,PALASHSECU,Smallcap,Finance
21-08-2024,NUCLEUS,Smallcap,I.T
21-08-2024,CGCL,Midcap,Finance
21-08-2024,INDOCO,Smallcap,Pharmaceuticals
21-08-2024,HOVS,Smallcap,I.T
21-08-2024,ARIES,Smallcap,Industrials
21-08-2024,RBL,Smallcap,Auto
21-08-2024,RANEENGINE,Smallcap,Auto
21-08-2024,LOVABLE,Smallcap,Textiles
21-08-2024,NYKAA,Largecap,I.T
21-08-2024,SHRIRAMPPS,Smallcap,Realty
21-08-2024,PILANIINVS,Midcap,Finance
21-08-2024,PNBHOUSING,Largecap,Finance
22-08-2024,FACT,Largecap,Industrials
22-08-2024,PUNJABCHEM,Smallcap,Industrials
22-08-2024,GUFICBIO,Smallcap,Pharmaceuticals
22-08-2024,MHLXMIRU,Smallcap,Textiles
22-08-2024,ELGIEQUIP,Midcap,FMCG
22-08-2024,GUJAPOLLO,Smallcap,FMCG
22-08-2024,PLASTIBLEN,Smallcap,Industrials
22-08-2024,AARTIDRUGS,Smallcap,Pharmaceuticals
22-08-2024,BALPHARMA,Smallcap,Pharmaceuticals
22-08-2024,DEVIT,Smallcap,I.T
22-08-2024,FEDFINA,Smallcap,Finance
22-08-2024,AARVI,Smallcap,Miscellaneous
22-08-2024,VARROC,Midcap,Auto
22-08-2024,AVROIND,Smallcap,FMCG
22-08-2024,TCI,Midcap,Services
22-08-2024,TVSELECT,Smallcap,I.T
22-08-2024,RANEENGINE,Smallcap,Auto
22-08-2024,EMMBI,Smallcap,Services
22-08-2024,SHYAMMETL,Largecap,Metals
22-08-2024,PRECAM,Smallcap,Auto
23-08-2024,SUNDRMBRAK,Smallcap,Auto
23-08-2024,NIITLTD,Smallcap,I.T
23-08-2024,VTL,Midcap,Textiles
23-08-2024,ALBERTDAVD,Smallcap,Pharmaceuticals
23-08-2024,PANACHE,Smallcap,I.T
23-08-2024,TATATECH,Largecap,I.T
23-08-2024,SOUTHWEST,Smallcap,Industrials
23-08-2024,MRO-TEK,Smallcap,Miscellaneous
23-08-2024,SMSPHARMA,Smallcap,Pharmaceuticals
23-08-2024,SPECIALITY,Smallcap,Services
23-08-2024,NURECA,Smallcap,I.T
23-08-2024,MINDACORP,Midcap,Auto
23-08-2024,POWERMECH,Midcap,Realty
26-08-2024,SWARAJENG,Smallcap,FMCG
26-08-2024,TATAELXSI,Largecap,I.T
26-08-2024,RUBYMILLS,Smallcap,Textiles
26-08-2024,KOTHARIPET,Smallcap,Oils
26-08-2024,GOACARBON,Smallcap,Oils
26-08-2024,BUTTERFLY,Smallcap,FMCG
26-08-2024,JMFINANCIL,Midcap,Finance
26-08-2024,PRECWIRE,Smallcap,Metals
26-08-2024,KABRAEXTRU,Smallcap,FMCG
26-08-2024,GANGESSECU,Smallcap,Finance
26-08-2024,HONASA,Midcap,Services
26-08-2024,SOUTHWEST,Smallcap,Industrials
26-08-2024,GSPL,Midcap,Industrials
26-08-2024,KEC,Largecap,Realty
26-08-2024,CRAFTSMAN,Midcap,Auto
26-08-2024,GOCOLORS,Midcap,Textiles
26-08-2024,QUICKHEAL,Smallcap,I.T
26-08-2024,QUESS,Midcap,Miscellaneous
27-08-2024,NIITLTD,Smallcap,I.T
27-08-2024,TATAELXSI,Largecap,I.T
27-08-2024,UCAL,Smallcap,Auto
27-08-2024,TATAINVEST,Largecap,Finance
27-08-2024,ZEEL,Midcap,Media
27-08-2024,KFINTECH,Largecap,Financial Services
27-08-2024,GAEL,Midcap,Miscellaneous
27-08-2024,MEDIASSIST,Smallcap,Services
27-08-2024,GOODLUCK,Smallcap,Metals
27-08-2024,REPL,Smallcap,Miscellaneous
27-08-2024,BHAGERIA,Smallcap,Industrials
27-08-2024,DATAMATICS,Smallcap,I.T
27-08-2024,GULFPETRO,Smallcap,Industrials
27-08-2024,AUTOIND,Smallcap,Auto
27-08-2024,ISFT,Smallcap,I.T
28-08-2024,TOKYOPLAST,Smallcap,FMCG
28-08-2024,UCAL,Smallcap,Auto
28-08-2024,GMMPFAUDLR,Midcap,FMCG
28-08-2024,BHARATGEAR,Smallcap,Auto
28-08-2024,MUNJALSHOW,Smallcap,Auto
28-08-2024,VIMTALABS,Smallcap,Pharmaceuticals
28-08-2024,GULPOLY,Smallcap,
28-08-2024,CREATIVE,Smallcap,I.T
28-08-2024,GANDHAR,Smallcap,Industrials
28-08-2024,CHEVIOT,Smallcap,Textiles
28-08-2024,YASHO,Smallcap,Industrials
28-08-2024,KRONOX,Smallcap,Industrials
28-08-2024,LINC,Smallcap,Miscellaneous
28-08-2024,GLOSTERLTD,Smallcap,Textiles
28-08-2024,DATAMATICS,Smallcap,I.T
28-08-2024,INSECTICID,Smallcap,Industrials
28-08-2024,NAHARCAP,Smallcap,Finance
28-08-2024,NBCC,Largecap,Realty
28-08-2024,LTIM,Largecap,I.T
29-08-2024,WHIRLPOOL,Largecap,FMCG
29-08-2024,TOKYOPLAST,Smallcap,FMCG
29-08-2024,AARTIPHARM,Midcap,Pharmaceuticals
29-08-2024,HONDAPOWER,Smallcap,FMCG
29-08-2024,VIMTALABS,Smallcap,Pharmaceuticals
29-08-2024,CONCORDBIO,Largecap,Pharmaceuticals
29-08-2024,INFOBEAN,Smallcap,I.T
29-08-2024,GEEKAYWIRE,Smallcap,Metals
29-08-2024,CYBERTECH,Smallcap,I.T
29-08-2024,SONATSOFTW,Midcap,I.T
29-08-2024,KEC,Largecap,Realty
29-08-2024,NRL,Smallcap,Services
29-08-2024,GOKULAGRO,Smallcap,FMCG
30-08-2024,BANARISUG,Smallcap,FMCG
30-08-2024,DALMIASUG,Smallcap,FMCG
30-08-2024,DHAMPURSUG,Smallcap,FMCG
30-08-2024,EIDPARRY,Midcap,FMCG
30-08-2024,ORIENTHOT,Smallcap,Services
30-08-2024,GMBREW,Smallcap,FMCG
30-08-2024,SULA,Smallcap,FMCG
30-08-2024,PLASTIBLEN,Smallcap,Industrials
30-08-2024,STEELCITY,Smallcap,Services
30-08-2024,MAGADSUGAR,Smallcap,FMCG
30-08-2024,PIGL,Smallcap,FMCG
30-08-2024,SVLL,Smallcap,Services
30-08-2024,CYBERTECH,Smallcap,I.T
30-08-2024,OFSS,Largecap,I.T
30-08-2024,RADICO,Largecap,FMCG
30-08-2024,UTTAMSUGAR,Smallcap,FMCG
30-08-2024,GLOBUSSPR,Smallcap,FMCG
30-08-2024,PRESTIGE,Largecap,Realty
02-09-2024,LGBBROSLTD,Smallcap,Auto
02-09-2024,INDIANHUME,Smallcap,Realty
02-09-2024,MUNJALSHOW,Smallcap,Auto
02-09-2024,MUNJALAU,Smallcap,Auto
02-09-2024,ROSSELLIND,Smallcap,FMCG
02-09-2024,SIKKO,Smallcap,Industrials
02-09-2024,GUJGASLTD,Largecap,Industrials
03-09-2024,BBTC,Midcap,Auto
03-09-2024,MATRIMONY,Smallcap,Miscellaneous
03-09-2024,DPABHUSHAN,Smallcap,Miscellaneous
03-09-2024,EXICOM,Smallcap,FMCG
03-09-2024,TEMBO,Smallcap,Services
03-09-2024,CORALFINAC,Smallcap,Finance
03-09-2024,APOLLOPIPE,Smallcap,FMCG
03-09-2024,DLINKINDIA,Smallcap,Services
03-09-2024,SHEMAROO,Smallcap,Media
03-09-2024,VRLLOG,Smallcap,Services
04-09-2024,PPLPHARMA,Largecap,Pharmaceuticals
04-09-2024,CCL,Midcap,FMCG
04-09-2024,SWELECTES,Smallcap,FMCG
04-09-2024,INDIGOPNTS,Midcap,Industrials
04-09-2024,JUBLINGREA,Midcap,Industrials
05-09-2024,NDLVENTURE,Smallcap,Media
05-09-2024,MUTHOOTCAP,Smallcap,Finance
05-09-2024,STEELCAS,Smallcap,Industrials
05-09-2024,LFIC,Smallcap,Finance
05-09-2024,LINCOLN,Smallcap,Pharmaceuticals
05-09-2024,FLUOROCHEM,Largecap,Industrials
05-09-2024,SWELECTES,Smallcap,FMCG
05-09-2024,ALPA,Smallcap,Pharmaceuticals
05-09-2024,ALKALI,Smallcap,Industrials
05-09-2024,ASHOKA,Midcap,Realty
06-09-2024,SAKSOFT,Smallcap,I.T
06-09-2024,SPMLINFRA,Smallcap,Realty
06-09-2024,NESCO,Midcap,Realty
06-09-2024,DREAMFOLKS,Smallcap,Miscellaneous
06-09-2024,GALAXYSURF,Midcap,Industrials
06-09-2024,SGIL,Smallcap,Industrials
06-09-2024,INDGN,Midcap,Pharmaceuticals
06-09-2024,LOKESHMACH,Smallcap,FMCG
06-09-2024,SPAL,Smallcap,Textiles
09-09-2024,ESTER,Smallcap,Services
09-09-2024,KANORICHEM,Smallcap,Industrials
09-09-2024,SHAHALLOYS,Smallcap,Metals
09-09-2024,HIKAL,Smallcap,Pharmaceuticals
09-09-2024,BALAXI,Smallcap,Pharmaceuticals
09-09-2024,LAOPALA,Smallcap,Industrials
09-09-2024,GUJALKALI,Midcap,Industrials
09-09-2024,JUBLPHARMA,Midcap,Pharmaceuticals
09-09-2024,DEEPINDS,Smallcap,Oils
10-09-2024,PRSMJOHNSN,Midcap,Industrials
10-09-2024,DELTAMAGNT,Smallcap,FMCG
10-09-2024,KILITCH,Smallcap,Pharmaceuticals
10-09-2024,PYRAMID,Smallcap,Services
10-09-2024,GOPAL,Smallcap,FMCG
10-09-2024,VRAJ,Smallcap,Metals
10-09-2024,SUMICHEM,Largecap,Industrials
10-09-2024,SUMMITSEC,Smallcap,Finance
10-09-2024,EPIGRAL,Midcap,Industrials
10-09-2024,VALIANTORG,Smallcap,Industrials
11-09-2024,PRSMJOHNSN,Midcap,Industrials
11-09-2024,DELTAMAGNT,Smallcap,FMCG
11-09-2024,GOACARBON,Smallcap,Oils
11-09-2024,SANGAMIND,Smallcap,Textiles
11-09-2024,CREATIVE,Smallcap,I.T
11-09-2024,SANDESH,Smallcap,Media
11-09-2024,SABTNL,Smallcap,Media
11-09-2024,IVZINNIFTY,Smallcap,Indices
11-09-2024,SHOPERSTOP,Midcap,FMCG
11-09-2024,SMSPHARMA,Smallcap,Pharmaceuticals
11-09-2024,EMMBI,Smallcap,Services
11-09-2024,TEXMOPIPES,Smallcap,FMCG
11-09-2024,FCL,Smallcap,Industrials
11-09-2024,DHUNINV,Smallcap,Finance
11-09-2024,ADL,Smallcap,Plywood Boards/Laminates
11-09-2024,NINSYS,Smallcap,I.T
11-09-2024,ADVENZYMES,Smallcap,Pharmaceuticals
12-09-2024,UNICHEMLAB,Smallcap,Pharmaceuticals
12-09-2024,SHIVATEX,Smallcap,Textiles
12-09-2024,SYRMA,Midcap,FMCG
12-09-2024,ADFFOODS,Smallcap,FMCG
12-09-2024,KABRAEXTRU,Smallcap,FMCG
12-09-2024,ORIENTLTD,Smallcap,Services
12-09-2024,THEMISMED,Smallcap,Pharmaceuticals
12-09-2024,GPTHEALTH,Smallcap,Pharmaceuticals
12-09-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
12-09-2024,PAR,Smallcap,Pharmaceuticals
12-09-2024,FDC,Midcap,Pharmaceuticals
12-09-2024,SURAJLTD,Smallcap,Metals
12-09-2024,JBMA,Midcap,Auto
12-09-2024,ADL,Smallcap,Plywood Boards/Laminates
13-09-2024,IDBI,Largecap,Bank
13-09-2024,SESHAPAPER,Smallcap,Industrials
13-09-2024,WESTLIFE,Midcap,Quick Service Restaurant
13-09-2024,GICHSGFIN,Smallcap,Finance
13-09-2024,CAMPUS,Midcap,FMCG
13-09-2024,SILVRETF,Smallcap,Indices
13-09-2024,KABRAEXTRU,Smallcap,FMCG
13-09-2024,GODREJAGRO,Midcap,Miscellaneous
13-09-2024,BHARTIHEXA,Largecap,Telecom
13-09-2024,KDDL,Smallcap,FMCG
13-09-2024,SUPREMEINF,Smallcap,Realty
13-09-2024,HOMEFIRST,Midcap,Finance
13-09-2024,REPCOHOME,Smallcap,Finance
16-09-2024,PIXTRANS,Smallcap,FMCG
16-09-2024,GMBREW,Smallcap,FMCG
16-09-2024,INTLCONV,Smallcap,FMCG
16-09-2024,BSE,Largecap,Financial Services
16-09-2024,UNITEDPOLY,Smallcap,Textiles
16-09-2024,KRBL,Midcap,FMCG
16-09-2024,AARTISURF,Smallcap,Industrials
16-09-2024,TRIVENI,Midcap,FMCG
16-09-2024,LUMAXTECH,Smallcap,Auto
16-09-2024,CANTABIL,Smallcap,Textiles
16-09-2024,CHEMCON,Smallcap,Industrials
17-09-2024,MODISONLTD,Smallcap,FMCG
17-09-2024,NAVA,Midcap,Miscellaneous
17-09-2024,INDOBORAX,Smallcap,Industrials
17-09-2024,KRITI,Smallcap,FMCG
17-09-2024,BLUEDART,Midcap,Services
17-09-2024,REMSONSIND,Smallcap,Auto
17-09-2024,NEOGEN,Midcap,Industrials
17-09-2024,AARTISURF,Smallcap,Industrials
17-09-2024,CENTURYPLY,Midcap,Plywood Boards/Laminates
17-09-2024,AHLEAST,Smallcap,Services
17-09-2024,NUVOCO,Midcap,Industrials
17-09-2024,MALLCOM,Smallcap,Textiles
17-09-2024,LICNETFSEN,Smallcap,Indices
17-09-2024,BAJAJHCARE,Smallcap,Pharmaceuticals
17-09-2024,MGL,Midcap,Industrials
18-09-2024,ALKYLAMINE,Midcap,Industrials
18-09-2024,GRAPHITE,Midcap,FMCG
18-09-2024,HEG,Midcap,FMCG
18-09-2024,CREST,Smallcap,Finance
18-09-2024,MENONBE,Smallcap,Auto
18-09-2024,FINEORG,Midcap,Industrials
18-09-2024,HERANBA,Smallcap,Industrials
19-09-2024,IONEXCHANG,Midcap,Realty
19-09-2024,RELTD,Smallcap,FMCG
19-09-2024,GARFIBRES,Midcap,Textiles
19-09-2024,RAINBOW,Midcap,Pharmaceuticals
19-09-2024,BUTTERFLY,Smallcap,FMCG
19-09-2024,HITECHCORP,Smallcap,Services
19-09-2024,TARMAT,Smallcap,Realty
19-09-2024,KPRMILL,Largecap,FMCG
19-09-2024,ROSSELLIND,Smallcap,FMCG
19-09-2024,AGIIL,Smallcap,Realty
20-09-2024,ITDCEM,Midcap,Realty
20-09-2024,SIGIND,Smallcap,Services
20-09-2024,ASAHIINDIA,Midcap,Industrials
20-09-2024,FIVESTAR,Midcap,Finance
20-09-2024,VESUVIUS,Midcap,Industrials
20-09-2024,CONCORDBIO,Largecap,Pharmaceuticals
20-09-2024,SCHAND,Smallcap,Miscellaneous
20-09-2024,MAGADSUGAR,Smallcap,FMCG
20-09-2024,SETFNIFBK,Smallcap,Indices
20-09-2024,JINDWORLD,Midcap,Textiles
20-09-2024,THOMASCOTT,Smallcap,FMCG
20-09-2024,GRINFRA,Midcap,Realty
20-09-2024,MINDACORP,Midcap,Auto
23-09-2024,FINCABLES,Midcap,Industrials
23-09-2024,VIPIND,Midcap,FMCG
23-09-2024,SIGIND,Smallcap,Services
23-09-2024,JAICORPLTD,Smallcap,FMCG
23-09-2024,GANDHITUBE,Smallcap,Metals
23-09-2024,DBOL,Smallcap,FMCG
23-09-2024,TRANSWORLD,Smallcap,Services
23-09-2024,RIIL,Smallcap,Services
23-09-2024,SBFC,Midcap,Finance
23-09-2024,ICEMAKE,Smallcap,FMCG
23-09-2024,AMBER,Largecap,FMCG
23-09-2024,BFUTILITIE,Smallcap,Miscellaneous
23-09-2024,PALREDTEC,Smallcap,Services
23-09-2024,SRHHYPOLTD,Smallcap,Industrials
23-09-2024,BFINVEST,Smallcap,Finance
23-09-2024,PAVNAIND,Smallcap,Auto
23-09-2024,SKIPPER,Midcap,Industrials
24-09-2024,HISARMETAL,Smallcap,Metals
24-09-2024,VHL,Smallcap,Finance
24-09-2024,ASTRAZEN,Midcap,Pharmaceuticals
24-09-2024,MUTHOOTCAP,Smallcap,Finance
24-09-2024,SHAHALLOYS,Smallcap,Metals
24-09-2024,APOLSINHOT,Smallcap,Services
24-09-2024,SHIVAMILLS,Smallcap,Textiles
24-09-2024,CLSEL,Smallcap,FMCG
24-09-2024,VIDHIING,Smallcap,Industrials
24-09-2024,PALREDTEC,Smallcap,Services
24-09-2024,JSWHL,Midcap,Finance
24-09-2024,GPIL,Smallcap,Metals
24-09-2024,GEECEE,Smallcap,Realty
24-09-2024,SCHNEIDER,Midcap,FMCG
24-09-2024,TATVA,Smallcap,Industrials
24-09-2024,SAPPHIRE,Midcap,Quick Service Restaurant
24-09-2024,ARVSMART,Smallcap,Realty
24-09-2024,SHK,Smallcap,Industrials
25-09-2024,TIPSFILMS,Smallcap,Media
25-09-2024,SMLT,Smallcap,Metals
25-09-2024,DEVIT,Smallcap,I.T
25-09-2024,MEGASTAR,Smallcap,FMCG
25-09-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
25-09-2024,SAREGAMA,Midcap,Media
25-09-2024,MUKTAARTS,Smallcap,Media
25-09-2024,DELTACORP,Smallcap,Miscellaneous
25-09-2024,ECLERX,Midcap,I.T
25-09-2024,CRAFTSMAN,Midcap,Auto
25-09-2024,SHIVALIK,Smallcap,Industrials
26-09-2024,ELECON,Midcap,FMCG
26-09-2024,TIPSFILMS,Smallcap,Media
26-09-2024,RISHABH,Smallcap,FMCG
26-09-2024,DIAMONDYD,Smallcap,FMCG
